"k","V","minN","POrig.Method","delta","N.orig","true.effect.dist","n","Reject.mn","EstMean.mn","EstVar.mn","I2.mn","N.tot","k.pretty","N.tot.pretty","N.orig.pretty","delta.pretty","V.pretty","dist.pretty"
5,0.002,300,"pm",1,30,"expo",6144,0.634440104166667,0.501604185328738,0.010763432797017,36.1318182430293,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  1","V =  0.002","Exponential"
5,0.002,300,"pm",1,30,"normal",6144,0.645833333333333,0.498334804492887,0.0106124336077875,36.1598644328139,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  1","V =  0.002","Normal"
5,0.002,300,"pm",1,30,"t.scaled",6144,0.610677083333333,0.498065694576577,0.0301617534466824,40.5836710695594,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  1","V =  0.002","t"
5,0.002,300,"pm",1,30,"unif2",6144,0.640299479166667,0.50035747420442,0.010916553749455,36.4676630561054,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  1","V =  0.002","Uniform mixture"
5,0.002,300,"pm",1,50,"expo",6144,0.869791666666667,0.501867670239001,0.0110096538468814,36.2968219879637,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  1","V =  0.002","Exponential"
5,0.002,300,"pm",1,50,"normal",6144,0.861653645833333,0.499481535912219,0.0107111019827346,36.1342404289651,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  1","V =  0.002","Normal"
5,0.002,300,"pm",1,50,"t.scaled",6144,0.837565104166667,0.498055348056619,0.014625603726276,40.6639228700403,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  1","V =  0.002","t"
5,0.002,300,"pm",1,50,"unif2",6144,0.864908854166667,0.499898702711083,0.01052933138697,35.8636381741302,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  1","V =  0.002","Uniform mixture"
5,0.002,300,"pm",1,200,"expo",4976,0.999397106109325,0.501507830361089,0.0109756848132656,36.2404886278318,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  1","V =  0.002","Exponential"
5,0.002,300,"pm",1,200,"normal",4816,0.99937707641196,0.499656987220745,0.0105497321102164,35.7794607733272,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  1","V =  0.002","Normal"
5,0.002,300,"pm",1,200,"t.scaled",5008,0.995007987220447,0.500563223273805,0.0160610531315791,40.8442203532861,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  1","V =  0.002","t"
5,0.002,300,"pm",1,200,"unif2",5056,0.999802215189873,0.499372507215569,0.0106580289359003,36.1551017623485,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  1","V =  0.002","Uniform mixture"
5,0.002,300,"reml",0,30,"expo",6144,0.0423177083333333,0.50089818688457,0.0111560992032199,36.7911570238419,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0","V =  0.002","Exponential"
5,0.002,300,"reml",0,30,"normal",6144,0.0335286458333333,0.496829618168581,0.0106601195534946,36.0617504427845,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0","V =  0.002","Normal"
5,0.002,300,"reml",0,30,"t.scaled",6144,0.0455729166666667,0.498742550784542,0.0153318600313588,41.1424131733561,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0","V =  0.002","t"
5,0.002,300,"reml",0,30,"unif2",5984,0.0397727272727273,0.499981985131169,0.0102955560623825,35.530134942259,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0","V =  0.002","Uniform mixture"
5,0.002,300,"reml",0,50,"expo",4608,0.0397135416666667,0.501933472769872,0.010602308646358,35.791312182423,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0","V =  0.002","Exponential"
5,0.002,300,"reml",0,50,"normal",4592,0.0376742160278746,0.49911281407265,0.0105166474978947,35.8153961349121,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0","V =  0.002","Normal"
5,0.002,300,"reml",0,50,"t.scaled",3984,0.0376506024096386,0.501360212618607,0.0144740491380971,40.3902426111597,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0","V =  0.002","t"
5,0.002,300,"reml",0,50,"unif2",4320,0.0349537037037037,0.499656590940799,0.0106860940465262,35.7289313977729,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0","V =  0.002","Uniform mixture"
5,0.002,300,"reml",0,200,"expo",6144,0.0263671875,0.502119822637511,0.0110449642634294,36.5975942232683,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0","V =  0.002","Exponential"
5,0.002,300,"reml",0,200,"normal",6144,0.0276692708333333,0.497525850606844,0.0109480026975196,36.6871147771316,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0","V =  0.002","Normal"
5,0.002,300,"reml",0,200,"t.scaled",6144,0.037109375,0.498706170281601,0.0166061704383192,41.2741604185902,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0","V =  0.002","t"
5,0.002,300,"reml",0,200,"unif2",6144,0.025390625,0.499592195979578,0.0102249489881019,35.2387531562303,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0","V =  0.002","Uniform mixture"
5,0.002,300,"reml",0.2,30,"expo",6144,0.056640625,0.500988776292311,0.0107794560984256,36.0167978583094,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.2","V =  0.002","Exponential"
5,0.002,300,"reml",0.2,30,"normal",6144,0.0628255208333333,0.500337972909513,0.0106267172934276,35.7957401913713,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.2","V =  0.002","Normal"
5,0.002,300,"reml",0.2,30,"t.scaled",6144,0.0703125,0.50055111397567,0.0153490189161035,41.1881121694266,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.2","V =  0.002","t"
5,0.002,300,"reml",0.2,30,"unif2",6144,0.0608723958333333,0.499977553731687,0.0105806531576614,35.7723823563613,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.2","V =  0.002","Uniform mixture"
5,0.002,300,"reml",0.2,50,"expo",4592,0.0716463414634146,0.501364613207629,0.0106797704821398,35.927230473781,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.2","V =  0.002","Exponential"
5,0.002,300,"reml",0.2,50,"normal",4400,0.0686363636363636,0.499666654910703,0.0106299147581251,35.8354114895991,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.2","V =  0.002","Normal"
5,0.002,300,"reml",0.2,50,"t.scaled",4528,0.077517667844523,0.498839715284849,0.0157926462561525,40.8662019203237,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.2","V =  0.002","t"
5,0.002,300,"reml",0.2,50,"unif2",5376,0.0706845238095238,0.499586418538932,0.0105071473118881,35.7895396552613,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.2","V =  0.002","Uniform mixture"
5,0.002,300,"reml",0.2,200,"expo",6144,0.166666666666667,0.500536167483814,0.0107674713219394,35.8596422492806,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.2","V =  0.002","Exponential"
5,0.002,300,"reml",0.2,200,"normal",6144,0.158854166666667,0.497840100708567,0.0104729779547725,35.7625965847313,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.2","V =  0.002","Normal"
5,0.002,300,"reml",0.2,200,"t.scaled",5968,0.152479892761394,0.497479868949673,0.0153888582428757,40.987651619367,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.2","V =  0.002","t"
5,0.002,300,"reml",0.2,200,"unif2",6144,0.1533203125,0.499990768295595,0.0105235435602097,35.8932104315394,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.2","V =  0.002","Uniform mixture"
5,0.002,300,"reml",0.5,30,"expo",6144,0.196614583333333,0.502372433252419,0.0104776961502626,35.6273732223926,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.5","V =  0.002","Exponential"
5,0.002,300,"reml",0.5,30,"normal",6144,0.200846354166667,0.49907965579988,0.0105632022928135,35.7330814998268,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.5","V =  0.002","Normal"
5,0.002,300,"reml",0.5,30,"t.scaled",6144,0.192057291666667,0.501313294918732,0.0138477359389767,40.0327309372331,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.5","V =  0.002","t"
5,0.002,300,"reml",0.5,30,"unif2",5984,0.204211229946524,0.499180194584941,0.0104969219673205,35.6197813840782,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.5","V =  0.002","Uniform mixture"
5,0.002,300,"reml",0.5,50,"expo",6144,0.306966145833333,0.502675077926612,0.0111253950610675,36.8597784866494,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.5","V =  0.002","Exponential"
5,0.002,300,"reml",0.5,50,"normal",6144,0.322916666666667,0.499707412155641,0.0107562948370373,36.1888971418454,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.5","V =  0.002","Normal"
5,0.002,300,"reml",0.5,50,"t.scaled",6144,0.288411458333333,0.500074264150885,0.0155402938223196,41.3866072586806,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.5","V =  0.002","t"
5,0.002,300,"reml",0.5,50,"unif2",6144,0.30859375,0.499435849419697,0.0106159649151233,35.8582081415014,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.5","V =  0.002","Uniform mixture"
5,0.002,300,"reml",0.5,200,"expo",6080,0.75953947368421,0.500713223973562,0.0110011631915579,36.392351100621,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.5","V =  0.002","Exponential"
5,0.002,300,"reml",0.5,200,"normal",5648,0.760623229461756,0.499375180488652,0.010870673424803,36.3046568964206,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.5","V =  0.002","Normal"
5,0.002,300,"reml",0.5,200,"t.scaled",4720,0.707838983050847,0.498777166272401,0.0150783297424945,41.3763280044034,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.5","V =  0.002","t"
5,0.002,300,"reml",0.5,200,"unif2",5280,0.760984848484848,0.498685363609732,0.01049199068398,36.0857128542007,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.5","V =  0.002","Uniform mixture"
5,0.002,300,"reml",1,30,"expo",6144,0.634765625,0.501600522889261,0.0107096249725419,35.9911670319263,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  1","V =  0.002","Exponential"
5,0.002,300,"reml",1,30,"normal",6144,0.646484375,0.498332095874469,0.0105750865136608,36.0647085302562,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  1","V =  0.002","Normal"
5,0.002,300,"reml",1,30,"t.scaled",6144,0.610677083333333,0.498063042266095,0.0300462984783435,40.5013316329768,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  1","V =  0.002","t"
5,0.002,300,"reml",1,30,"unif2",6144,0.639973958333333,0.500354798866366,0.0108792435008291,36.3729593324438,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  1","V =  0.002","Uniform mixture"
5,0.002,300,"reml",1,50,"expo",6144,0.869791666666667,0.501864532157438,0.0109614715676931,36.1888776947738,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  1","V =  0.002","Exponential"
5,0.002,300,"reml",1,50,"normal",6144,0.862630208333333,0.499478700403887,0.0106707260273059,36.0287660512145,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  1","V =  0.002","Normal"
5,0.002,300,"reml",1,50,"t.scaled",6144,0.8369140625,0.498052971301712,0.0145858063270568,40.5970464849552,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  1","V =  0.002","t"
5,0.002,300,"reml",1,50,"unif2",6144,0.864908854166667,0.499895921270501,0.0104911523707405,35.7619911524679,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  1","V =  0.002","Uniform mixture"
5,0.002,300,"reml",1,200,"expo",4976,0.999397106109325,0.501504868093098,0.0109315595941388,36.1350878889684,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  1","V =  0.002","Exponential"
5,0.002,300,"reml",1,200,"normal",4816,0.99937707641196,0.499654469819186,0.0105141286329645,35.6902916528069,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  1","V =  0.002","Normal"
5,0.002,300,"reml",1,200,"t.scaled",5008,0.995007987220447,0.500560254213342,0.0160043575395307,40.7530672235766,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  1","V =  0.002","t"
5,0.002,300,"reml",1,200,"unif2",5056,0.999802215189873,0.499369984136171,0.0106230624564574,36.0627005303422,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  1","V =  0.002","Uniform mixture"
5,0.01,50,"pm",0,30,"expo",6144,0.0244140625,0.497527290491135,0.0632578481987482,35.3580067043213,250,"No. replications: 5","N =  250","Norig =  30","delta =  0","V =  0.01","Exponential"
5,0.01,50,"pm",0,30,"normal",6144,0.0260416666666667,0.495786491374847,0.063567444721943,35.3692995921111,250,"No. replications: 5","N =  250","Norig =  30","delta =  0","V =  0.01","Normal"
5,0.01,50,"pm",0,30,"t.scaled",6144,0.0322265625,0.492413764941854,0.0823610046615003,39.4432088215015,250,"No. replications: 5","N =  250","Norig =  30","delta =  0","V =  0.01","t"
5,0.01,50,"pm",0,30,"unif2",6144,0.0289713541666667,0.501391773531308,0.0634101513795362,35.1562626270346,250,"No. replications: 5","N =  250","Norig =  30","delta =  0","V =  0.01","Uniform mixture"
5,0.01,50,"pm",0,50,"expo",4448,0.0233812949640288,0.502268171564793,0.0629400696520301,34.9393960551916,250,"No. replications: 5","N =  250","Norig =  50","delta =  0","V =  0.01","Exponential"
5,0.01,50,"pm",0,50,"normal",4400,0.0240909090909091,0.497482682032804,0.063020210436373,34.9510915036311,250,"No. replications: 5","N =  250","Norig =  50","delta =  0","V =  0.01","Normal"
5,0.01,50,"pm",0,50,"t.scaled",4464,0.0304659498207885,0.497408636147155,0.0834170130126025,39.6421254970764,250,"No. replications: 5","N =  250","Norig =  50","delta =  0","V =  0.01","t"
5,0.01,50,"pm",0,50,"unif2",4800,0.0229166666666667,0.496303044135222,0.0642988361050275,35.5287028565768,250,"No. replications: 5","N =  250","Norig =  50","delta =  0","V =  0.01","Uniform mixture"
5,0.01,50,"pm",0,200,"expo",6144,0.0179036458333333,0.50221127591425,0.0634470898767033,35.2080861379565,250,"No. replications: 5","N =  250","Norig =  200","delta =  0","V =  0.01","Exponential"
5,0.01,50,"pm",0,200,"normal",5824,0.0152815934065934,0.497718071131882,0.0639341471459338,35.282642391895,250,"No. replications: 5","N =  250","Norig =  200","delta =  0","V =  0.01","Normal"
5,0.01,50,"pm",0,200,"t.scaled",6144,0.0390625,0.499302697029446,0.0878771295700733,39.6347737085547,250,"No. replications: 5","N =  250","Norig =  200","delta =  0","V =  0.01","t"
5,0.01,50,"pm",0,200,"unif2",6144,0.0179036458333333,0.499722905141872,0.0622509084455308,34.9831328624025,250,"No. replications: 5","N =  250","Norig =  200","delta =  0","V =  0.01","Uniform mixture"
5,0.01,50,"pm",0.2,30,"expo",6016,0.0390625,0.503685829655974,0.0637674260092231,35.2707183926571,250,"No. replications: 5","N =  250","Norig =  30","delta =  0.2","V =  0.01","Exponential"
5,0.01,50,"pm",0.2,30,"normal",6144,0.0491536458333333,0.495369567397886,0.0616451057967203,34.9939682564476,250,"No. replications: 5","N =  250","Norig =  30","delta =  0.2","V =  0.01","Normal"
5,0.01,50,"pm",0.2,30,"t.scaled",6144,0.0494791666666667,0.498959423354621,0.0886668368565444,39.5569722579934,250,"No. replications: 5","N =  250","Norig =  30","delta =  0.2","V =  0.01","t"
5,0.01,50,"pm",0.2,30,"unif2",6144,0.0465494791666667,0.497797278764572,0.0635402914225861,35.4492992436103,250,"No. replications: 5","N =  250","Norig =  30","delta =  0.2","V =  0.01","Uniform mixture"
5,0.01,50,"pm",0.2,50,"expo",4752,0.04503367003367,0.498680529640832,0.0622295631928331,34.8102579314228,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.2","V =  0.01","Exponential"
5,0.01,50,"pm",0.2,50,"normal",4544,0.0455545774647887,0.494195545448827,0.0629270127258317,35.2209920787177,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.2","V =  0.01","Normal"
5,0.01,50,"pm",0.2,50,"t.scaled",4752,0.0488215488215488,0.496478429512539,0.0897373522116487,39.1831236760804,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.2","V =  0.01","t"
5,0.01,50,"pm",0.2,50,"unif2",4128,0.0406976744186047,0.497761766181412,0.063556047252868,35.4917838693712,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.2","V =  0.01","Uniform mixture"
5,0.01,50,"pm",0.2,200,"expo",6144,0.0598958333333333,0.501217053939053,0.0639459640611264,35.0570607409706,250,"No. replications: 5","N =  250","Norig =  200","delta =  0.2","V =  0.01","Exponential"
5,0.01,50,"pm",0.2,200,"normal",6144,0.07421875,0.493353661408045,0.0644469489489992,35.5506887714113,250,"No. replications: 5","N =  250","Norig =  200","delta =  0.2","V =  0.01","Normal"
5,0.01,50,"pm",0.2,200,"t.scaled",6016,0.0824468085106383,0.492131578108409,0.0855184789976574,39.2649478949114,250,"No. replications: 5","N =  250","Norig =  200","delta =  0.2","V =  0.01","t"
5,0.01,50,"pm",0.2,200,"unif2",5824,0.0633585164835165,0.500798249258972,0.063681722141692,35.1269927418104,250,"No. replications: 5","N =  250","Norig =  200","delta =  0.2","V =  0.01","Uniform mixture"
5,0.01,50,"pm",0.5,30,"expo",6144,0.129231770833333,0.501466234272886,0.0633120565506341,35.4050230144063,250,"No. replications: 5","N =  250","Norig =  30","delta =  0.5","V =  0.01","Exponential"
5,0.01,50,"pm",0.5,30,"normal",6144,0.13671875,0.496198845194818,0.0651604884516876,35.5552277247537,250,"No. replications: 5","N =  250","Norig =  30","delta =  0.5","V =  0.01","Normal"
5,0.01,50,"pm",0.5,30,"t.scaled",6144,0.143880208333333,0.492416230659608,0.0868582427691014,39.2430780353581,250,"No. replications: 5","N =  250","Norig =  30","delta =  0.5","V =  0.01","t"
5,0.01,50,"pm",0.5,30,"unif2",6144,0.144856770833333,0.500240782752293,0.0643638815798256,35.7324437833295,250,"No. replications: 5","N =  250","Norig =  30","delta =  0.5","V =  0.01","Uniform mixture"
5,0.01,50,"pm",0.5,50,"expo",6144,0.180989583333333,0.500691029451883,0.0628328922403135,34.6374738045388,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.5","V =  0.01","Exponential"
5,0.01,50,"pm",0.5,50,"normal",6144,0.183919270833333,0.498714984606688,0.0659243456077453,36.0727807325061,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.5","V =  0.01","Normal"
5,0.01,50,"pm",0.5,50,"t.scaled",6144,0.1806640625,0.501428860183454,0.0848645062548953,39.2456025053934,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.5","V =  0.01","t"
5,0.01,50,"pm",0.5,50,"unif2",6144,0.179036458333333,0.499587034947824,0.0623050824445286,34.7262803195499,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.5","V =  0.01","Uniform mixture"
5,0.01,50,"pm",0.5,200,"expo",5296,0.322507552870091,0.502678744143381,0.0647221775450144,35.4656445419111,250,"No. replications: 5","N =  250","Norig =  200","delta =  0.5","V =  0.01","Exponential"
5,0.01,50,"pm",0.5,200,"normal",5440,0.33125,0.497149581580671,0.0631277866933711,35.5241015010496,250,"No. replications: 5","N =  250","Norig =  200","delta =  0.5","V =  0.01","Normal"
